X,Y,Z,weapon
533.1245,331.4498,-371.96875,m4a1_silencer
1946.0094,-620.8508,-351.96875,ak47
1107.3657,-632.87024,-415.96875,ak47
821.2632,-2180.032,-415.96875,m4a1_silencer
1087.9868,-1519.5897,-407.96875,ak47
654.38666,-632.9926,-206.96875,m4a1_silencer
664.1568,-661.40704,-206.96875,m4a1_silencer
850.8388,-80.94238,-639.96875,m4a1_silencer
717.5465,-1449.0898,-415.96875,ak47
73.58125,-176.62274,-415.96875,m4a1_silencer
409.18637,-69.631775,-639.96875,m4a1_silencer
591.2201,-140.13367,-639.96875,m4a1_silencer
610.3219,-269.5569,-639.96875,ak47
711.61005,-387.31262,-691.14734,m4a1_silencer
866.55743,-740.8076,-399.96857,ak47
612.36755,-1529.0323,-415.46875,ak47
580.513,-1454.1544,-415.96875,ak47
814.372,-340.86145,-415.96875,awp
931.22095,-1408.224,-415.96875,awp
138.79863,108.068504,-415.96875,m4a1_silencer
1072.132,-1727.7927,-634.96875,awp
989.37695,-906.6776,-127.96875,m4a1_silencer
935.5146,-1099.9138,-414.96875,ak47
861.2347,-191.8045,-639.96875,m4a1_silencer
1332.0596,-1220.707,-415.96875,ak47
845.50977,-1070.8485,-415.96875,m4a1_silencer
865.53986,-428.3346,-415.96875,m4a1_silencer
1066.4602,-328.7334,-127.96875,m4a1_silencer
720.68494,-295.9707,-127.96875,m4a1_silencer
-132.956,-390.68756,-415.96875,m4a1_silencer
-35.166992,-379.13354,-415.46875,m4a1_silencer
840.56055,564.04346,-466.6443,awp
506.39688,-1216.0314,-415.96875,m4a1_silencer
767.73157,-1750.3118,-415.96875,ak47
811.8256,-1552.3004,-415.96875,ak47
372.148,-1156.2599,-255.96875,ak47
753.7635,-1128.2042,-415.96875,ak47
851.7729,-1186.924,-415.96875,ak47
164.2841,-1102.8846,-415.96875,elite
590.1395,-1246.8528,-752.96875,mp9
941.5644,-1160.8148,-767.96875,mp9
1073.1788,-430.86865,-127.96875,mp9
861.55884,-1296.7001,-415.96875,m4a1_silencer
1146.2213,-450.2849,-185.94556,deagle
715.1589,-1479.3351,-415.46875,m4a1
922.5221,-948.9665,-415.96875,famas
544.8,-1625.9183,-415.96875,m4a1
474.40143,-1245.3802,-320.85657,mp9
1468.9227,-2024.8098,-415.96875,m4a1_silencer
501.87186,-50.871338,-415.96875,mp9
880.6385,-95.3324,-415.96875,m4a1
876.1611,-118.589966,-415.96875,m4a1
353.50418,-892.32935,-251.46875,famas
874.8802,-1665.5646,-415.46875,m4a1_silencer
1197.6162,-1957.4843,-639.96875,m4a1_silencer
1179.0793,-1330.0548,-639.96875,ak47
1182.184,-1325.3593,-639.96875,ak47
1102.7805,-1961.902,-639.96875,m4a1_silencer
364.0786,-1227.8214,-253.14062,m4a1_silencer
943.9682,-1165.8015,-767.96875,m4a1_silencer
860.62317,47.17456,-639.96875,awp
943.9682,-1165.8015,-767.96875,m4a1_silencer
1468.2023,-1655.272,-415.96875,awp
713.6781,-1466.5475,-415.46875,ak47
603.0313,218.47888,-414.96875,awp
1130.4409,16.374937,-415.96875,ak47
38.978256,-444.79834,-415.96875,m4a1
818.8498,-1305.1353,-415.96875,m4a1
367.30783,-930.27246,-255.96875,m4a1_silencer
283.36264,-1106.7883,-391.96875,m4a1_silencer
269.5615,-1102.6772,-396.25476,m4a1_silencer
-345.9225,-1022.32965,-415.96875,ak47
1213.9218,-2190.8718,-407.96875,ak47
1250.1599,-2320.9326,-415.46875,ak47
840.0734,-303.57068,-127.96875,ak47
439.1027,-1280.6604,-415.96875,ak47
848.39746,-986.186,-765.96875,ak47
1000.9016,-382.5398,-127.96875,m4a1_silencer
794.1376,-375.54736,-415.96875,m4a1_silencer
446.01938,-1366.4677,-415.96875,ak47
441.9197,-1363.9417,-415.96875,ak47
1168.8335,-1119.052,-741.9278,m4a1_silencer
802.2531,-1327.7062,-415.96875,m4a1
423.88495,-1128.0204,-391.96875,awp
422.1704,-1137.3849,-391.96875,awp
359.00928,-1171.1384,-391.96875,awp
337.277,-1106.8608,-391.96875,ak47
640.4159,-1531.8394,-607.96875,m4a1_silencer
1098.0234,-1769.6962,-634.96875,m4a1_silencer
1364.6381,-776.5288,-688.315,m4a1_silencer
1064.2312,-446.4829,-597.96875,ak47
183.02094,-1046.8369,-415.96875,m4a1_silencer
445.6528,-974.7538,-391.96875,m4a1
190.96902,-1069.6622,-415.96875,mp9
183.1713,-965.14764,-415.96875,m4a1
747.6214,-1564.6215,-415.96875,awp
1197.1969,-634.42834,-415.96875,usp_silencer
1196.2598,-643.42206,-415.96875,usp_silencer
917.11804,-1566.8259,-415.96875,elite
-360.27258,-1736.8412,-415.96875,usp_silencer
1217.7356,-2442.2935,-415.96875,usp_silencer
185.21652,-161.37714,-415.96875,mp9
197.50159,-170.32886,-415.96875,mp9
186.26587,-144.7428,-415.96875,mp9
-233.1333,-1274.9667,-415.96875,m4a1_silencer
538.7523,-1363.3324,-415.96875,m4a1_silencer
1212.5679,19.067116,-415.96875,m4a1_silencer
1386.6492,-2437.7034,-463.0619,m4a1_silencer
1132.1854,-635.9445,-415.96875,m4a1_silencer
410.56274,10.794608,-639.96875,m4a1_silencer
231.80286,-1419.9825,-775.96875,m4a1_silencer
1880.7455,-1805.6627,-415.96875,awp
1145.1144,-957.3089,-767.96875,ak47
808.20856,66.863815,-639.96875,awp
495.76062,-1641.63,-639.96875,m4a1_silencer
930.9552,-1275.8044,-414.96875,m4a1_silencer
875.1534,-281.479,-127.96875,awp
1487.8938,-1646.0853,-415.96875,awp
1106.853,-890.4575,-767.96875,m4a1_silencer
344.57214,-1291.6093,-415.96875,usp_silencer
864.42346,491.68143,-450.56384,usp_silencer
655.7229,-1447.4707,-607.96875,fiveseven
164.08183,-1184.0302,-415.96875,fiveseven
814.27563,-1593.8695,-415.96875,m4a1
560.31976,253.51799,-319.96875,m4a1_silencer
540.369,274.66803,-319.96875,m4a1_silencer
256.25494,-1299.4364,-775.96875,m4a1
712.22656,-944.4572,-771.96875,m4a1_silencer
2086.4292,-2329.9788,-415.96875,m4a1
769.8758,-1633.9125,-415.96875,m4a1_silencer
1302.2454,-2438.582,-415.96875,m4a1
1608.9852,-461.3728,-359.30566,m4a1_silencer
918.04694,-2461.2441,-415.96875,m4a1
560.9218,-1750.008,-415.96875,m4a1_silencer
1065.7214,-748.6304,-415.96875,m4a1_silencer
1557.3413,-2375.8757,-559.96875,m4a1_silencer
678.8232,-1359.8073,-767.96875,awp
1103.7836,-0.75634766,-415.96875,m4a1_silencer
1130.0056,-1728.1691,-634.96875,ak47
-78.60504,-1295.2831,-415.96875,fiveseven
1654.851,-1553.8918,-407.96875,deagle
958.61926,-1570.5414,-415.96875,ak47
1195.099,-1816.8447,-415.96875,ak47
853.27545,-308.7694,-639.96875,ak47
472.25995,-895.3046,-251.46875,ak47
575.89044,-1608.3928,-415.96875,m4a1_silencer
559.8803,322.02817,-371.96875,ak47
508.36578,533.8276,-415.9297,ak47
431.51724,307.63113,-339.96875,ak47
421.3122,313.3134,-339.96875,ak47
522.8046,330.6539,-371.96875,ak47
561.0322,-503.15808,-742.70245,ak47
832.3483,455.52652,-442.52942,m4a1
1070.1892,-659.74677,-415.96875,m4a1_silencer
1074.2286,-657.0393,-415.96875,m4a1_silencer
504.6411,-1201.2814,-288.96875,elite
636.253,-1748.7347,-415.96875,usp_silencer
457.2031,-824.3087,-391.96875,elite
636.8767,-1518.499,-415.46875,cz75a
709.1782,544.0868,-494.42297,deagle
819.40546,30.062346,-639.96875,usp_silencer
165.23155,-954.5327,-415.96875,cz75a
801.00433,-2403.5833,-415.96875,ak47
1944.0446,-2139.554,-415.96875,awp
309.8909,-455.12354,-127.96875,m4a1_silencer
575.39825,-1433.9312,-415.96875,m4a1_silencer
1209.5571,-10.032471,-415.96875,m4a1_silencer
716.2171,-210.08777,-415.96875,ak47
752.181,-184.28809,-415.96875,ak47
754.4823,-178.39587,-415.96875,ak47
