X,Y,Z,weapon
909.51855,-271.38586,-639.96875,ak47
417.33453,-958.8211,-391.96875,mac10
198.18274,-891.78625,-415.96875,inferno
316.578,-978.9875,-391.96875,ak47
324.46982,-728.86945,-407.3828,ak47
155.14125,-1283.3647,-415.96875,ak47
445.14804,-871.89874,-391.96875,glock
334.46255,-1401.9414,-415.96875,tec9
380.5425,-745.23004,-396.4757,tec9
449.94107,-1005.41486,-391.96875,tec9
611.4919,-1354.5387,-767.96875,ak47
219.12349,-635.80646,-415.96875,ak47
779.47577,-1273.2117,-415.96875,mac10
486.87564,-1327.7643,-765.96875,galilar
535.9111,-1335.0094,-765.96875,galilar
726.2191,-2153.314,-415.96875,ak47
1326.1426,-2008.3593,-415.46875,ak47
350.09,-1229.3313,-415.96875,galilar
872.181,-623.84064,-399.96863,galilar
181.72179,-2139.8455,-415.96875,knife_flip
1279.9688,-2367.8699,-415.96875,glock
1303.0431,-2433.44,-415.96875,glock
1365.2749,-2424.219,-448.81238,glock
976.8921,-2050.7239,-415.96875,ak47
1329.0725,-459.20074,-415.96875,ak47
19.986546,-1484.376,-36.212524,deagle
732.9817,-1566.777,-415.96875,deagle
-368.5232,-964.08386,-415.96875,ak47
1614.2023,-500.87164,-355.82764,awp
777.29816,-2343.2297,-415.96875,tec9
1205.5024,-1852.6534,-415.96875,tec9
402.06042,-1234.4604,-415.96875,tec9
294.19485,-1066.9706,-391.96875,ak47
652.4943,-800.9897,-415.96875,ak47
-76.46033,-1268.513,-415.96875,ak47
172.0498,-983.07294,-415.96875,tec9
736.2672,-2224.5544,-287.96875,ak47
155.4592,-2102.5547,-415.96875,ak47
823.0518,-2368.0325,-415.96875,ak47
920.91486,-1554.1436,-415.96875,ak47
1141.4285,-2042.7014,-415.96875,ak47
126.88243,-1187.8125,-415.96875,galilar
199.96065,-1288.9736,-415.96875,ak47
368.624,-1306.1056,-415.96875,ak47
1071.253,-1046.7599,-407.96875,glock
972.35205,-334.79083,-127.96875,glock
707.3565,-1681.0242,-415.96875,glock
742.46313,-459.34924,-415.96875,glock
1178.2369,-471.91034,-127.96875,p250
727.3101,-836.2099,-399.96826,glock
607.67206,-768.6554,-415.96875,glock
732.5749,-800.1274,-399.96826,glock
396.611,-1459.1305,-415.96875,ak47
32.68913,-1039.1255,-415.96875,deagle
353.2569,-797.36334,-391.96875,mac10
923.20746,-903.6128,-415.96875,ak47
-227.09735,-705.6448,-415.96875,ak47
134.85207,-704.7547,-415.96875,galilar
1391.07,-917.3723,-767.96875,galilar
230.25243,90.65973,-415.96875,ak47
314.51706,62.0424,-415.96875,ssg08
481.07327,-2301.895,-415.96875,ak47
