X,Y,Z,weapon
485.93167,2024.4305,132.53125,ak47
913.2963,2083.5654,-21.583252,usp_silencer
-591.5717,2117.09,-118.460205,awp
-1386.141,2696.9897,125.03125,awp
-1437.1038,2690.369,14.299652,awp
-1817.858,2300.0437,3.4790325,inferno
-1799.0504,2216.8237,-0.6074829,m4a1_silencer
-743.1551,1343.6396,-111.35925,m4a1
-390.21606,1463.5491,-126.31476,fiveseven
-1837.3088,1047.1484,37.66799,usp_silencer
-458.70874,1883.3778,-125.03052,deagle
-838.9056,2097.621,-92.74164,m4a1_silencer
-1446.0375,2655.1328,108.03125,awp
-897.30597,2205.7683,-81.09357,ak47
-1337.1895,2671.856,130.03125,m4a1_silencer
-1383.407,2688.3765,125.03125,m4a1_silencer
269.72955,1380.5316,0.24675035,usp_silencer
440.1383,1994.2734,132.53125,usp_silencer
-1296.7418,2677.3796,130.03125,m4a1_silencer
-2094.3562,2042.1134,2.3401203,m4a1_silencer
-2125.655,2113.4355,2.4744072,m4a1_silencer
-1401.4856,2175.0452,0.580513,m4a1_silencer
-724.4375,1517.3065,-107.812744,m4a1_silencer
1718.4287,1850.5671,1.3018613,ak47
1717.9827,1851.1678,1.300128,ak47
1544.5323,1564.1139,1.03125,ak47
450.02814,2200.7017,-129.45337,m4a1
646.5462,988.5441,0.14234877,m4a1_silencer
1337.199,1260.4823,-5.445923,hegrenade
650.10144,981.99817,0.028166771,m4a1
662.1737,363.12527,0.92080355,m4a1_silencer
661.3445,364.56244,0.92429304,m4a1_silencer
-751.2609,1514.0267,-108.37891,m4a1_silencer
1488.333,1384.6658,-9.23761,m4a1_silencer
728.47046,811.2248,0.078297615,m4a1_silencer
996.64246,2306.53,20.433357,awp
1292.4102,850.1119,-0.41662598,m4a1_silencer
1350.5172,2254.4429,2.6841574,m4a1
1258.2322,2961.7126,128.13403,awp
1326.735,2251.9678,5.0011606,m4a1
-392.49292,1849.3015,-126.479065,m4a1
953.30066,2238.8564,3.4192379,m4a1
374.17206,1719.2064,81.439896,m4a1_silencer
1491.2317,468.7464,-114.8905,m4a1
-415.72974,1845.6333,-127.37134,awp
-412.3706,2322.0542,-110.52075,awp
