X,Y,Z,weapon
1423.591,949.8942,148.87387,mac10
1378.538,1002.0576,161.77916,ak47
1222.9805,575.3548,124.183685,ak47
2068.8977,166.4459,160.03125,ak47
259.28253,609.18304,85.854385,ak47
1174.1287,447.496,112.201645,ak47
1977.1888,-203.94946,256.03125,ak47
2116.1714,-9.725586,123.847466,ak47
231.52429,1383.3552,109.37923,ak47
1345.1288,176.252,138.03125,ak47
331.2894,1991.094,137.77997,ak47
263.09305,2928.5496,161.53127,ak47
1473.5322,547.1211,118.70019,ak47
1519.0743,1052.5568,157.81166,ak47
1986.6661,-180.94226,256.03125,ak47
1922.7924,-202.59521,260.03125,ak47
2009.4609,83.379875,127.81841,ak47
2361.4978,-270.31616,94.19568,ak47
1995.0541,314.83066,160.03125,ak47
954.08386,434.16086,96.03125,ak47
430.32266,1773.8325,226.03125,ak47
1753.553,2617.7422,153.09102,ak47
1770.4668,2705.9307,133.54803,ak47
1935.917,2229.8982,140.7324,ak47
497.7457,2565.2283,166.03125,ak47
346.06232,1872.7035,137.03125,ak47
343.73553,2004.9944,136.66962,ak47
1889.2214,136.96953,138.24931,ak47
204.58388,1462.462,107.07122,ak47
1257.8243,2703.0986,131.88506,ak47
1311.68,2648.031,136.37364,ak47
415.26083,3156.3716,168.45941,m4a1
661.9754,2637.3547,145.78159,awp
558.82367,2683.043,161.53123,awp
1189.0386,258.61188,147.32805,ak47
1190.4592,262.30948,144.9009,ak47
538.4735,3562.2395,169.17491,awp
1292.3082,3198.603,128.03125,ak47
249.75188,1384.0953,111.72585,inferno
1218.717,586.9881,123.85573,awp
1137.5134,514.8594,109.272415,ak47
2083.0254,-443.57812,96.03406,glock
2077.7476,164.38994,160.03125,glock
809.37085,-614.658,96.28635,glock
51.33681,657.43713,81.060455,ak47
1880.743,-359.6714,261.03125,ak47
653.94763,1949.0708,136.03127,ak47
668.97577,2565.2737,144.14432,ak47
75.05409,1189.3524,93.35387,ak47
741.7885,2123.7798,136.03131,ak47
1152.0172,447.9172,110.432724,ak47
1914.3771,-182.03137,260.03125,ak47
1953.6107,1235.9705,174.9766,ak47
1523.8276,1035.4847,157.518,ak47
2154.2808,5.228422,122.14569,ak47
2271.8005,-130.77246,104.90219,ak47
882.5562,27.10715,140.03127,ak47
764.7283,2743.1775,136.03104,ak47
677.86304,2495.5952,142.88748,ak47
680.74194,2579.4468,142.88748,ak47
58.352142,2521.6118,161.03125,awp
1585.0725,1180.4469,177.03125,ak47
1877.4961,-89.7959,195.78383,ak47
2043.073,-7.7421265,220.03125,ak47
2167.2007,0.860798,121.4315,ak47
384.00552,1703.0079,134.03127,tec9
332.5951,1972.681,137.28073,glock
331.69034,1953.9207,136.77728,glock
634.72894,2571.6165,192.91469,glock
774.2578,3519.8088,130.06482,glock
2091.444,-266.34802,256.02826,ak47
2110.6914,-180.31238,251.03824,galilar
2582.2651,-77.8114,94.86573,ak47
2394.2832,128.07216,132.25935,ak47
1577.6389,-76.861694,142.03125,ak47
957.9408,524.9752,96.03125,ak47
951.8212,501.65842,96.03125,ak47
-504.8026,903.07336,26.031254,ak47
919.3738,388.8714,95.53106,ak47
825.16345,109.94244,89.53315,ak47
1302.0367,316.00476,129.53125,ak47
1961.44,-176.48553,256.03125,ak47
1880.5773,326.75894,161.0312,ak47
2534.886,-233.58246,94.15061,ak47
117.08639,1211.9731,91.71663,ak47
720.66986,2480.5369,136.03146,awp
426.12775,2584.5325,161.53125,awp
1777.8047,1210.1504,169.21112,galilar
1199.5347,-280.4879,260.03125,ak47
1198.3217,-296.43707,260.03125,ak47
100.03995,985.0327,83.46098,ak47
1864.8652,-188.24182,260.03125,ak47
37.505623,1403.0658,104.031235,ak47
688.40753,2818.2275,141.54752,ak47
11.649885,2546.1716,161.03125,ak47
256.7064,1846.6981,128.63559,tec9
72.44997,594.8341,81.562,m4a1_silencer
921.1771,285.92456,119.021286,ak47
-264.21075,882.4223,17.671776,ak47
687.8509,692.6934,106.03125,ak47
674.5628,2111.1675,138.82689,awp
784.0865,2187.874,136.0313,awp
537.1758,2706.3923,161.53123,ak47
475.3634,3218.8826,163.08472,ak47
8.206734,1393.5715,104.03124,ak47
198.49472,1401.256,105.749466,ak47
926.0898,-650.89276,89.03125,ak47
299.1204,678.6712,26.476372,ak47
2358.5012,-111.3136,117.59917,awp
1781.1754,2749.6545,124.03188,ak47
751.3189,2599.5476,136.03148,ak47
587.1216,2943.5752,201.03125,ak47
223.26324,1804.8773,128.35483,awp
