X,Y,Z,weapon
33.699017,-680.26544,158.76218,usp_silencer
-420.03174,2.8296752,114.54264,famas
1081.9236,164.37962,134.03125,famas
-948.58057,1150.2322,73.605576,famas
-948.58057,1150.2322,73.605576,famas
-1328.4573,1433.8488,98.88638,m4a1_silencer
688.9015,112.80494,130.5842,m4a1_silencer
-452.34302,1157.6713,64.03125,m4a1_silencer
-604.31036,1145.0256,64.03125,m4a1_silencer
-1597.5345,569.8506,73.4125,m4a1_silencer
-1197.7205,1410.4296,100.26662,ak47
621.4203,184.60365,134.64206,m4a1_silencer
616.6683,175.6751,138.09807,m4a1_silencer
1307.6376,280.7009,127.16192,m4a1_silencer
1301.6567,296.83835,124.19742,m4a1_silencer
757.8926,-133.6944,130.53125,m4a1_silencer
1098.8081,-678.53156,11.502184,m4a1_silencer
1070.9364,-644.035,17.970087,m4a1_silencer
564.7848,141.0316,156.03125,awp
1085.1792,9.728722,134.03125,awp
1082.8289,50.747135,131.87082,awp
1025.1895,-253.5296,123.968315,m4a1_silencer
1118.4806,-138.67645,130.53125,m4a1_silencer
927.1363,-216.91766,126.836494,usp_silencer
1039.2574,250.95695,130.53125,m4a1_silencer
320.0314,251.91858,157.15977,ak47
-2175.9692,-367.3203,77.384056,ak47
-2167.0662,-268.15466,73.90474,ak47
1307.6053,315.01654,124.18989,m4a1_silencer
1123.6506,240.19595,130.53125,m4a1_silencer
981.4289,151.59683,130.90111,m4a1_silencer
-1861.1141,500.9682,168.03125,m4a1_silencer
-1812.9048,803.6506,52.031246,ak47
434.41415,271.79303,228.03123,m4a1_silencer
-1915.8632,965.04584,52.03125,awp
-1706.1696,210.2209,98.183075,m4a1
-1253.9124,-1072.1744,7.1485176,awp
74.68466,-903.9682,155.67732,m4a1_silencer
-1260.1571,-210.53967,106.03124,m4a1
-1395.9812,-4.26593,103.03125,m4a1_silencer
-1250.3429,-106.71649,106.03125,m4a1
1383.7715,-664.525,15.083868,awp
-624.60376,-128.09161,56.654198,usp_silencer
1304.4674,-432.98608,58.240505,elite
-1072.6051,1106.5201,68.55448,usp_silencer
-61.972046,-780.93945,153.03125,usp_silencer
716.6816,-646.4341,87.14721,elite
991.51215,-708.6475,16.090015,mp9
-1294.9681,638.20245,70.362885,famas
-2021.256,965.06964,54.282482,famas
-2038.5791,971.8824,55.19523,famas
-2115.8333,875.0475,61.716846,famas
-632.2483,-524.61127,38.351246,mp9
-376.28473,-359.83325,60.69199,m4a1_silencer
-675.9686,-426.95776,48.972214,famas
-567.4152,620.62164,162.03125,galilar
-885.65173,-119.244995,90.41439,famas
-865.68823,-173.53717,81.37353,ak47
-477.31543,377.72498,160.09888,m4a1_silencer
1307.0715,-542.24023,31.831623,galilar
1332.3685,-572.5247,31.097694,galilar
-553.0811,1228.7124,47.493763,galilar
-1197.8378,-264.03107,103.03126,m4a1_silencer
-249.54315,738.56836,77.664246,galilar
-1383.8047,44.18387,103.290665,awp
259.12756,-428.25677,183.19339,fiveseven
-172.39502,-811.8547,153.03125,m4a1_silencer
-189.11761,-838.4737,157.65582,m4a1_silencer
-259.74036,-854.9045,164.03125,m4a1_silencer
-1394.399,578.8144,73.03125,awp
-1213.5198,-351.08124,103.545685,famas
-1210.6405,-256.87518,103.03125,m4a1_silencer
-1350.07,-47.0896,106.03125,mp9
-1362.0809,-45.499756,106.03125,mp9
-1602.6678,-293.28845,103.63545,m4a1_silencer
800.7922,-852.87976,67.22054,m4a1_silencer
1323.6342,-501.88617,38.220192,m4a1_silencer
1297.9546,-287.68982,110.30241,m4a1_silencer
1225.878,-355.60034,82.23727,ak47
-1153.6348,1413.4894,74.94369,usp_silencer
-1314.3096,381.3978,93.03124,usp_silencer
-1326.9044,504.50333,73.03125,usp_silencer
-2136.1272,624.4492,52.692352,usp_silencer
-1981.4316,488.39316,75.03125,m4a1_silencer
-1984.7112,487.82715,75.03125,m4a1_silencer
-1938.1687,664.76666,52.031254,m4a1
597.8292,400.836,122.82362,famas
1341.2692,628.79926,128.6219,m4a1_silencer
543.002,-1543.0248,-27.624329,m4a1_silencer
1184.3558,-1147.1354,2.4738212,ak47
337.60535,13.354709,154.03125,m4a1_silencer
373.5649,2.915903,154.03125,m4a1_silencer
622.5752,-791.0577,102.50109,m4a1
-1629.512,693.4747,52.031254,mp9
-1395.4492,-331.8401,103.03125,m4a1
-549.15784,1239.572,44.434715,m4a1_silencer
-1382.4658,277.5256,87.03125,m4a1
-1711.237,544.352,73.03125,m4a1_silencer
-1840.6483,609.1294,52.03125,m4a1_silencer
1176.3562,251.59189,130.53125,awp
475.96863,-389.188,189.03125,fiveseven
-132.10095,1035.4039,70.03125,awp
113.6629,-838.9515,153.03125,mp9
-1822.1978,801.91736,52.03125,ak47
1379.6549,-736.97205,7.01872,ak47
62.983902,-795.76105,153.03125,m4a1
-1693.7064,-697.29114,77.03125,ak47
554.39703,895.9582,113.01896,ak47
909.1387,799.15265,116.80177,ak47
452.8746,877.26434,111.52857,hegrenade
-625.5351,-330.20264,56.526672,m4a1_silencer
-630.89154,-329.3415,56.381676,m4a1_silencer
-1301.2424,397.92953,93.03124,m4a1_silencer
1053.3164,-233.06848,122.12377,m4a1_silencer
519.52844,-562.2988,192.52747,m4a1_silencer
665.2887,-226.73853,133.94476,m4a1_silencer
-1667.6945,732.8848,52.03125,elite
-1844.1245,495.60217,168.03125,elite
-2082.1873,422.41302,75.03125,usp_silencer
845.77856,808.45123,109.80677,elite
-675.9275,-517.7875,44.493694,m4a1_silencer
-458.85388,-284.97662,56.032547,m4a1_silencer
-453.12012,-289.22058,56.048088,m4a1_silencer
-387.07526,-440.89685,42.773624,usp_silencer
1366.7976,-648.4105,17.653326,m4a1_silencer
37.393703,-807.58655,153.03125,m4a1_silencer
-809.3329,-124.24298,74.69514,ak47
1383.9686,-630.33704,31.05447,m4a1_silencer
359.59387,-480.06128,181.7483,famas
304.9818,-451.60242,172.03125,famas
-559.65027,807.24725,103.53914,p250
-2134.292,817.0491,59.5001,famas
-1352.8481,945.61096,54.031246,p250
1180.2812,240.02864,130.53125,awp
1176.7694,-251.24487,112.477295,mp9
488.8088,-484.82068,182.03125,mp9
842.6326,355.43872,127.93697,ak47
864.84564,366.35168,129.9522,ak47
347.3878,51.80057,152.65475,m4a1_silencer
357.28064,54.234055,152.65475,m4a1_silencer
623.9617,925.95526,112.014145,ak47
1391.797,524.22736,131.815,ak47
1112.3049,284.28308,125.77382,ak47
1383.8357,-680.9913,13.607739,usp_silencer
99.906334,-830.34485,153.03125,elite
-143.0097,-823.3247,153.03125,elite
-1392.5656,-39.704468,106.03125,hkp2000
-1250.512,-215.19635,106.03124,elite
-962.5605,1367.2029,71.99236,world
-70.03363,1018.03125,70.03125,world
-352.0,1728.0,28.813255,world
-838.2457,1400.0101,71.96772,world
-192.0,1696.0,26.053041,world
-1708.502,1013.4887,52.03125,m4a1_silencer
-1310.1416,407.95822,93.03126,mp9
-1348.5485,836.74316,54.03125,usp_silencer
-1072.9875,1445.7883,78.036354,m4a1_silencer
-1304.7771,1266.7458,102.622955,m4a1_silencer
64.03125,-903.9686,155.5408,mp9
-608.8416,-514.2267,37.148796,m4a1_silencer
75.812546,-874.6978,153.03125,mp9
375.97333,35.480835,152.65475,ak47
-969.75543,-105.21655,95.84376,famas
1067.8217,368.57446,128.89798,mp9
978.086,825.39813,115.73139,m4a1
-560.26306,-476.42627,37.46688,m4a1_silencer
-489.0138,-673.07635,32.03118,m4a1_silencer
565.2792,-801.34686,107.70742,fiveseven
373.47418,-869.31946,141.50032,deagle
343.6088,-839.7448,144.22794,deagle
-572.266,-118.562195,56.594017,m4a1_silencer
-851.0193,-129.7868,83.05554,m4a1
-348.42822,-357.8955,61.450882,m4a1_silencer
-317.12366,-450.79504,44.74262,m4a1_silencer
53.970474,-676.0301,159.14832,m4a1
-1545.8135,1173.4276,98.61987,awp
1293.976,-454.40625,51.73233,ak47
570.1167,800.69684,115.041214,awp
-998.5942,-659.42694,47.83516,awp
-630.9246,-859.7843,32.130756,mp9
-1356.613,-1050.8776,2.1902747,awp
-1540.7246,-1525.948,-31.991028,mp9
531.4048,-1832.6614,-145.75,mp9
495.0524,-499.83124,182.03125,m4a1
-934.35345,-134.36267,97.03125,m4a1_silencer
1261.6907,287.2885,124.609215,awp
-1312.0397,254.25462,87.59992,m4a1_silencer
-1320.0398,-1.6339722,103.03125,awp
-883.59503,1159.8861,80.34598,usp_silencer
-954.34845,1140.8844,69.91216,usp_silencer
1348.0673,-523.64496,36.000607,mp9
630.18835,-780.44244,99.39098,fiveseven
171.99028,-883.9834,153.28027,fiveseven
692.25116,328.1087,122.05511,p250
1131.1112,-176.11377,122.69569,usp_silencer
707.4998,289.36392,124.909,m4a1_silencer
676.4727,64.66055,134.03125,m4a1_silencer
704.937,102.830345,130.03125,m4a1_silencer
945.19946,189.78954,132.9297,m4a1_silencer
1023.9425,93.82655,130.03125,m4a1_silencer
-363.18347,-245.61316,60.8338,ak47
-268.078,-528.86975,164.03125,awp
351.60504,287.62115,157.31487,m4a1_silencer
333.80646,247.99275,155.87611,m4a1_silencer
914.45544,917.10913,104.762825,awp
1326.2552,-556.95984,30.750347,m4a1_silencer
64.030754,-901.78876,155.26831,m4a1_silencer
-219.57452,-770.4839,164.03125,m4a1_silencer
-220.11621,-782.5335,164.03125,m4a1_silencer
114.25873,-823.3328,153.03125,m4a1_silencer
-1022.27954,-656.0517,50.16135,m4a1_silencer
615.52875,-788.90045,105.23176,m4a1_silencer
451.3695,-236.7655,162.03125,ak47
538.75745,-178.9867,152.65475,mp9
529.1183,-164.06665,152.65475,mp9
1275.2172,327.18408,123.530716,m4a1_silencer
1373.3197,-557.6101,34.432384,awp
696.41486,281.6349,126.799995,mp9
1209.3629,241.94296,130.53125,ak47
1281.708,-558.2317,29.03125,m4a1_silencer
1306.4232,-548.8914,30.873266,m4a1_silencer
399.67563,-545.1915,182.03125,usp_silencer
674.2053,183.01784,134.03125,awp
-1014.35443,-793.67126,33.968597,mp9
-172.12329,-222.7472,68.031204,m4a1_silencer
181.54485,-864.00037,153.03125,m4a1
-1515.6377,-254.57306,106.03125,m4a1_silencer
223.59875,-819.356,153.03125,ak47
984.75305,-240.95068,124.3062,elite
979.74066,-212.78876,123.25709,elite
707.6607,-293.4773,138.6244,usp_silencer
1119.9467,359.8828,126.41498,glock
1091.3732,-244.78143,117.98997,elite
689.9582,16.337652,130.05585,mp9
1350.0181,795.4391,122.50079,m4a1_silencer
465.7887,923.24615,109.97392,m4a1_silencer
613.80005,454.40253,121.54043,m4a1_silencer
-819.6685,-149.68042,75.41903,m4a1_silencer
-729.3959,-122.45819,64.05985,awp
-1913.4955,540.0315,52.1727,awp
108.13019,-889.7638,154.25197,m4a1_silencer
689.51263,441.71735,126.14001,famas
334.03137,-137.81195,209.31436,m4a1_silencer
